ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
JTOSZIO,5,TIJSZO;TIJSOO;TIJZOO,O;Z;S,v115@9gD8zhRpC8ywR4RpE8i0RpD8wwR4g0RpJeAgWGAvvT?xCP+AAA;v115@9gD8zhRpC8BtywRpE8i0RpD8Btwwg0RpJeAgWGAvfj?xCP+AAA;v115@9gD8zhRpC8Bti0RpE8ywRpD8Btwwg0RpJeAgWGAvuz?PCP+AAA;v115@9gD8zhRpC8ywBtRpE8Rpi0D8wwRpBtg0JeAgWGAvfj?xCP+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA
JTOSZOI,6,TIJSZO;TJSZOO;TIJSOO;TIJZOO,O;I;Z;S,v115@9gD8zhRpC8ywR4RpE8i0RpD8wwR4g0RpJeAgWGAvvT?xCP+AAA;v115@9gD8zhRpC8BtywRpE8i0RpD8Btwwg0RpJeAgWGAvfj?xCP+AAA;v115@9gD8zhRpC8Bti0RpE8ywRpD8Btwwg0RpJeAgWGAvuz?PCP+AAA;v115@9gD8zhRpC8ywBtRpE8Rpi0D8wwRpBtg0JeAgWGAvfj?xCP+AAA;v115@9gD8wwR4AtRpC8ywBtRpE8i0RpD8R4Atg0RpJeAgWG?AvfrgCUNBAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA
TOJZSJT,6,TJJSZO;TTJJSO;TTJJZO,T;Z;S,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8wwg0ywAtC8xwi0BtE8Rpi0D8wwRpwwAtg0JeAg?WGAvfjxCqOBAA;v115@9gD8Rph0R4C8j0R4wwE8g0BtxwD8Rpg0BtwwJeAgWG?A0fzPCTHBAA;v115@9gD8k0wwC8ywh0xwE8RpBtwwD8wwRpg0BtJeAgWGAv?fjxCqOBAA
JTOSOZI,5,TIJSZO;TJSZOO;TIJSOO;TIJZOO,O;I;Z;S,v115@9gD8zhRpC8ywR4RpE8i0RpD8wwR4g0RpJeAgWGAvvT?xCP+AAA;v115@9gD8zhRpC8BtywRpE8i0RpD8Btwwg0RpJeAgWGAvfj?xCP+AAA;v115@9gD8zhRpC8Bti0RpE8ywRpD8Btwwg0RpJeAgWGAvuz?PCP+AAA;v115@9gD8wwR4AtRpC8ywBtRpE8i0RpD8R4Atg0RpJeAgWG?AvfrgCUNBAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA
TJOZSLT,5,TTLJSZ;TTLJZO;TTLJSO;TTLSZO,O;S;Z;J,v115@9gD8ywilC8BtxwglRpE8xwg0RpD8Btwwi0JeAgWGAK?HmFDsOBAA;v115@9gD8ywglRpC8BtxwglRpE8xwi0D8Btwwhlg0JeAgWG?AqujWCvOBAA;v115@9gD8R4ywglC8R4g0wwilE8g0xwRpD8h0xwRpJeAgWG?Av/VWCzOBAA;v115@9gD8ywilC8BtxwglR4E8xwi0D8BtwwR4g0JeAgWGAq?+jFDsOBAA;v115@9gD8R4ywglC8R4BtilE8wwBtRpD8zwRpJeAgWGAvuj?WCzOBAA
TOJSZJT,5,TTJJSO;TTJJZO;TTJJSZ,Z;S;O,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8wwg0ywAtC8xwi0BtE8Rpi0D8wwRpwwAtg0JeAg?WGAvfjxCqOBAA;v115@9gD8i0ywC8BtQ4i0wwE8R4g0xwD8BtQ4g0xwJeAgWG?A0vjFDqOBAA
JTOOSZI,4,TJSZOO;TIJSOO;TIJZOO,I;Z;S,v115@9gD8zhRpC8ywR4RpE8i0RpD8wwR4g0RpJeAgWGAvvT?xCP+AAA;v115@9gD8zhRpC8BtywRpE8i0RpD8Btwwg0RpJeAgWGAvfj?xCP+AAA;v115@9gD8zhRpC8Bti0RpE8ywRpD8Btwwg0RpJeAgWGAvuz?PCP+AAA;v115@9gD8wwR4AtRpC8ywBtRpE8i0RpD8R4Atg0RpJeAgWG?AvfrgCUNBAA
TOJSJZT,4,TTJJSO;TTJJZO,Z;S,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8wwg0ywAtC8xwi0BtE8Rpi0D8wwRpwwAtg0JeAg?WGAvfjxCqOBAA
OJTOLZJ,9,TLJJOO;TLJZOO;TJJZOO;LJJZOO,Z;J;L;T,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwh0AtRpC8xwg0BtRpE8i0RpD8wwg0Atg0RpJe?AgWGAvfjxCKHBAA;v115@9gD8i0ilC8ywg0glRpE8Rpg0RpD8wwRpi0JeAgWGAK?3KxCs/AAA;v115@9gD8wwRph0AtC8xwRpg0BtE8Rpi0D8wwRpg0Atg0Je?AgWGAvfzPCUHBAA;v115@9gD8g0ywRpC8i0hlRpE8g0wwglRpD8i0glRpJeAgWG?Av/LgC0/AAA;v115@9gD8wwi0RpC8ywhlRpE8h0glRpD8i0glRpJeAgWGAv?OMgCq/AAA;v115@9gD8i0glRpC8BtilRpE8i0RpD8Bth0RpJeAgWGAvfr?gCs/AAA
JTOOSIZ,4,TIJSOO;TIJZOO,Z;S,v115@9gD8zhRpC8ywR4RpE8i0RpD8wwR4g0RpJeAgWGAvvT?xCP+AAA;v115@9gD8zhRpC8BtywRpE8i0RpD8Btwwg0RpJeAgWGAvfj?xCP+AAA;v115@9gD8zhRpC8Bti0RpE8ywRpD8Btwwg0RpJeAgWGAvuz?PCP+AAA;v115@9gD8zhRpC8ywBtRpE8Rpi0D8wwRpBtg0JeAgWGAvfj?xCP+AAA
TOJSJTZ,13,TTJSZO;TTJJSO;TTJJZO;TTJJSZ,J;Z;S;O,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8R4wwi0C8R4xwi0E8xwg0RpD8ywg0RpJeAgWGAv?u/wCz/AAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8R4BtRpC8R4ywRpE8xwi0D8ywBtg0JeAgWGA0vy?tC0XBAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8R4wwi0C8R4g0xwRpE8g0xwRpD8h0ywg0JeAgWG?AUn/wCz/AAA;v115@9gD8BtRph0C8ywRpg0wwE8i0xwD8wwBth0wwJeAgWG?A0f/wCvXBAA;v115@9gD8R4wwRpg0C8R4xwRpg0E8xwi0D8ywi0JeAgWGAq?uHgCUNBAA;v115@9gD8wwR4i0C8zwi0E8xwg0RpD8R4wwg0RpJeAgWGAv?/VxCKNBAA;v115@9gD8wwR4i0C8zwRpg0E8xwi0D8R4wwRpg0JeAgWGAq?+KxCKNBAA;v115@9gD8xwBtRpC8ywR4RpE8R4i0D8ywBtg0JeAgWGAK3T?xC0XBAA;v115@9gD8RpQ4ywC8i0R4xwE8h0Q4xwD8Rpi0wwJeAgWGAq?+jPCUHBAA;v115@9gD8wwBtwwh0C80wh0E8R4wwh0D8R4Bth0JeAgWGAq?+jPC0XBAA
OJTLOZJ,9,TLJJOO;TLJZOO;TJJZOO;LJJZOO,Z;J;L;T,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwh0AtRpC8xwg0BtRpE8i0RpD8wwg0Atg0RpJe?AgWGAvfjxCKHBAA;v115@9gD8i0ilC8ywg0glRpE8Rpg0RpD8wwRpi0JeAgWGAK?3KxCs/AAA;v115@9gD8wwRph0AtC8xwRpg0BtE8Rpi0D8wwRpg0Atg0Je?AgWGAvfzPCUHBAA;v115@9gD8g0ywRpC8i0hlRpE8g0wwglRpD8i0glRpJeAgWG?Av/LgC0/AAA;v115@9gD8wwi0RpC8ywhlRpE8h0glRpD8i0glRpJeAgWGAv?OMgCq/AAA;v115@9gD8i0glRpC8BtilRpE8i0RpD8Bth0RpJeAgWGAvfr?gCs/AAA
JTOSOIZ,5,TIJSZO;TIJSOO;TIJZOO,O;Z;S,v115@9gD8zhRpC8ywR4RpE8i0RpD8wwR4g0RpJeAgWGAvvT?xCP+AAA;v115@9gD8zhRpC8BtywRpE8i0RpD8Btwwg0RpJeAgWGAvfj?xCP+AAA;v115@9gD8zhRpC8Bti0RpE8ywRpD8Btwwg0RpJeAgWGAvuz?PCP+AAA;v115@9gD8zhRpC8ywBtRpE8Rpi0D8wwRpBtg0JeAgWGAvfj?xCP+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA
TJOSZLT,7,TLJSZO;TTJSZO;TTLJSZ;TTLJZO;TTLJSO;TTLSZO,T;L;O;S;Z;J,v115@9gD8ywilC8BtxwglRpE8xwg0RpD8Btwwi0JeAgWGAK?HmFDsOBAA;v115@9gD8ywglRpC8BtxwglRpE8xwi0D8Btwwhlg0JeAgWG?AqujWCvOBAA;v115@9gD8R4ywglC8R4g0wwilE8g0xwRpD8h0xwRpJeAgWG?Av/VWCzOBAA;v115@9gD8RpBthlC8i0wwBtglE8g0xwR4D8RpwwR4glJeAg?WGA0vTWCaHBAA;v115@9gD8ywilC8BtxwglR4E8xwi0D8BtwwR4g0JeAgWGAq?+jFDsOBAA;v115@9gD8zwRpC8ywBtRpE8R4i0D8R4wwBtg0JeAgWGAK3T?xC6OBAA;v115@9gD8R4ywglC8R4BtilE8wwBtRpD8zwRpJeAgWGAvuj?WCzOBAA
TJOSLZT,10,TLJSZO;TTLJSZ;TTJSZO;TTLJZO;TTLJSO;TTLSZO,T;O;L;S;Z;J,v115@9gD8ywilC8BtxwglRpE8xwg0RpD8Btwwi0JeAgWGAK?HmFDsOBAA;v115@9gD8ywglRpC8BtxwglRpE8xwi0D8Btwwhlg0JeAgWG?AqujWCvOBAA;v115@9gD8R4ywglC8R4g0wwilE8g0xwRpD8h0xwRpJeAgWG?Av/VWCzOBAA;v115@9gD8RpglywC8i0glR4wwE8g0R4xwD8RphlxwJeAgWG?A0vTWCvOBAA;v115@9gD8RpBthlC8i0wwBtglE8g0xwR4D8RpwwR4glJeAg?WGA0vTWCaHBAA;v115@9gD8ywilC8BtxwglR4E8xwi0D8BtwwR4g0JeAgWGAq?+jFDsOBAA;v115@9gD8zwRpC8ywBtRpE8R4i0D8R4wwBtg0JeAgWGAK3T?xC6OBAA;v115@9gD8R4ywglC8R4BtilE8wwBtRpD8zwRpJeAgWGAvuj?WCzOBAA;v115@9gD8ywQ4hlC8BtxwR4glE8xwg0Q4glD8Btwwi0JeAg?WGAq+TWC6OBAA;v115@9gD8R4ywAtC8R4g0xwBtE8g0xwAtglD8h0wwilJeAg?WGAqOUFDzOBAA
TJOSLTZ,14,TTJSZO;TTLJSZ;TTLJZO;TTLJSO,L;O;S;Z,v115@9gD8ywilC8BtxwglRpE8xwg0RpD8Btwwi0JeAgWGAK?HmFDsOBAA;v115@9gD8R4wwilC8R4xwglRpE8xwg0RpD8ywi0JeAgWGAq?+ytC0CBAA;v115@9gD8ywglRpC8BtxwglRpE8xwi0D8Btwwhlg0JeAgWG?AqujWCvOBAA;v115@9gD8R4BtRpC8R4ywRpE8xwi0D8ywBtg0JeAgWGA0vy?tC0XBAA;v115@9gD8wwR4glRpC8zwglRpE8xwi0D8R4wwhlg0JeAgWG?AqOMgCUNBAA;v115@9gD8BtRphlC8ywRpwwglE8i0xwD8wwBtg0wwglJeAg?WGA0/DxCvXBAA;v115@9gD8R4ywglC8R4g0wwilE8g0xwRpD8h0xwRpJeAgWG?Av/VWCzOBAA;v115@9gD8R4ilwwC8R4g0RpxwE8g0RpxwD8h0glywJeAgWG?A0vKxCzCBAA;v115@9gD8wwR4ilC8zwglRpE8xwg0RpD8R4wwi0JeAgWGAK?HWxCMNBAA;v115@9gD8xwBtRpC8ywR4RpE8R4i0D8ywBtg0JeAgWGAK3T?xC0XBAA;v115@9gD8R4BthlC8R4g0wwBtglE8g0ywglD8h0zwJeAgWG?A0/lFDMNBAA;v115@9gD8RpglywC8i0glR4wwE8g0R4xwD8RphlxwJeAgWG?A0vTWCvOBAA;v115@9gD8ywilC8BtxwglR4E8xwi0D8BtwwR4g0JeAgWGAq?+jFDsOBAA;v115@9gD8ywQ4hlC8BtxwR4glE8xwg0Q4glD8Btwwi0JeAg?WGAq+TWC6OBAA
TJOLSTZ,12,TLJSZO;TTJSZO;TTLJSZ;TTLJZO;TTLJSO,T;L;O;S;Z,v115@9gD8ywilC8BtxwglRpE8xwg0RpD8Btwwi0JeAgWGAK?HmFDsOBAA;v115@9gD8R4wwilC8R4xwglRpE8xwg0RpD8ywi0JeAgWGAq?+ytC0CBAA;v115@9gD8ywglRpC8BtxwglRpE8xwi0D8Btwwhlg0JeAgWG?AqujWCvOBAA;v115@9gD8R4BtRpC8R4ywRpE8xwi0D8ywBtg0JeAgWGA0vy?tC0XBAA;v115@9gD8wwR4glRpC8zwglRpE8xwi0D8R4wwhlg0JeAgWG?AqOMgCUNBAA;v115@9gD8BtRphlC8ywRpwwglE8i0xwD8wwBtg0wwglJeAg?WGA0/DxCvXBAA;v115@9gD8R4ywglC8R4g0wwilE8g0xwRpD8h0xwRpJeAgWG?Av/VWCzOBAA;v115@9gD8R4ilwwC8R4g0RpxwE8g0RpxwD8h0glywJeAgWG?A0vKxCzCBAA;v115@9gD8wwR4ilC8zwglRpE8xwg0RpD8R4wwi0JeAgWGAK?HWxCMNBAA;v115@9gD8xwBtRpC8ywR4RpE8R4i0D8ywBtg0JeAgWGAK3T?xC0XBAA;v115@9gD8R4BthlC8R4g0wwBtglE8g0ywglD8h0zwJeAgWG?A0/lFDMNBAA;v115@9gD8RpBtQ4glC8i0wwilE8g0xwR4D8RpwwBtQ4JeAg?WGA0/rtCaHBAA
TJOLSZT,6,TLJSZO;TTLJSZ;TTLJZO;TTLJSO;TTLSZO,T;O;S;Z;J,v115@9gD8ywilC8BtxwglRpE8xwg0RpD8Btwwi0JeAgWGAK?HmFDsOBAA;v115@9gD8ywglRpC8BtxwglRpE8xwi0D8Btwwhlg0JeAgWG?AqujWCvOBAA;v115@9gD8R4ywglC8R4g0wwilE8g0xwRpD8h0xwRpJeAgWG?Av/VWCzOBAA;v115@9gD8RpBtQ4glC8i0wwilE8g0xwR4D8RpwwBtQ4JeAg?WGA0/rtCaHBAA;v115@9gD8R4ywglC8R4BtilE8wwBtRpD8zwRpJeAgWGAvuj?WCzOBAA;v115@9gD8R4ywAtC8R4g0xwBtE8g0xwAtglD8h0wwilJeAg?WGAqOUFDzOBAA
TJOLZST,7,TTLJSZ;TTLJZO;TTLJSO;TTLSZO,O;S;Z;J,v115@9gD8ywilC8BtxwglRpE8xwg0RpD8Btwwi0JeAgWGAK?HmFDsOBAA;v115@9gD8ywglRpC8BtxwglRpE8xwi0D8Btwwhlg0JeAgWG?AqujWCvOBAA;v115@9gD8R4ywglC8R4g0wwilE8g0xwRpD8h0xwRpJeAgWG?Av/VWCzOBAA;v115@9gD8R4ywglC8R4BtilE8wwBtRpD8zwRpJeAgWGAvuj?WCzOBAA;v115@9gD8R4ywAtC8R4g0xwBtE8g0xwAtglD8h0wwilJeAg?WGAqOUFDzOBAA;v115@9gD8R4AtywC8R4Btxwg0E8Atglxwg0D8ilwwh0JeAg?WGAqOUFDzOBAA;v115@9gD8R4AtywC8R4Bth0wwE8Atglg0xwD8ilg0xwJeAg?WGA0/TFDzOBAA
TJOZLST,4,TTLJZO;TTLJSO;TTLSZO,S;Z;J,v115@9gD8ywilC8BtxwglRpE8xwg0RpD8Btwwi0JeAgWGAK?HmFDsOBAA;v115@9gD8ywglRpC8BtxwglRpE8xwi0D8Btwwhlg0JeAgWG?AqujWCvOBAA;v115@9gD8R4ywglC8R4g0wwilE8g0xwRpD8h0xwRpJeAgWG?Av/VWCzOBAA;v115@9gD8R4ywglC8R4BtilE8wwBtRpD8zwRpJeAgWGAvuj?WCzOBAA
TOJJSTZ,15,TTJSZO;TTJJSO;TTJJZO;TTJJSZ,J;Z;S;O,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8R4wwi0C8R4xwi0E8xwg0RpD8ywg0RpJeAgWGAv?u/wCz/AAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8R4BtRpC8R4ywRpE8xwi0D8ywBtg0JeAgWGA0vy?tC0XBAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8R4wwi0C8R4g0xwRpE8g0xwRpD8h0ywg0JeAgWG?AUn/wCz/AAA;v115@9gD8BtRph0C8ywRpg0wwE8i0xwD8wwBth0wwJeAgWG?A0f/wCvXBAA;v115@9gD8R4wwRpg0C8R4xwRpg0E8xwi0D8ywi0JeAgWGAq?uHgCUNBAA;v115@9gD8ywRpg0C8BtxwRpg0E8xwi0D8Btwwi0JeAgWGAq?uPFDvOBAA;v115@9gD8wwR4i0C8zwi0E8xwg0RpD8R4wwg0RpJeAgWGAv?/VxCKNBAA;v115@9gD8wwR4i0C8zwRpg0E8xwi0D8R4wwRpg0JeAgWGAq?+KxCKNBAA;v115@9gD8xwBtRpC8ywR4RpE8R4i0D8ywBtg0JeAgWGAK3T?xC0XBAA;v115@9gD8RpQ4ywC8i0R4xwE8h0Q4xwD8Rpi0wwJeAgWGAq?+jPCUHBAA;v115@9gD8wwR4Rpg0C8zwRpg0E8xwi0D8R4wwi0JeAgWGAq?uHgCUNBAA;v115@9gD8wwBtwwh0C80wh0E8R4wwh0D8R4Bth0JeAgWGAq?+jPC0XBAA
TOJJSZT,5,TTJJSO;TTJJZO,Z;S,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8ywRpg0C8BtxwRpg0E8xwi0D8Btwwi0JeAgWGAq?uPFDvOBAA;v115@9gD8wwg0ywAtC8xwi0BtE8Rpi0D8wwRpwwAtg0JeAg?WGAvfjxCqOBAA
OJTLZOJ,8,TLJJZO;TLJJOO;TLJZOO;TJJZOO;LJJZOO,O;Z;J;L;T,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8ywi0C8Btwwilg0E8i0RpD8Btglg0RpJeAgWGAv?fjWCqOBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwh0AtRpC8xwg0BtRpE8i0RpD8wwg0Atg0RpJe?AgWGAvfjxCKHBAA;v115@9gD8wwRph0AtC8xwRpg0BtE8Rpi0D8wwRpg0Atg0Je?AgWGAvfzPCUHBAA;v115@9gD8i0ilC8ywAtglRpE8Btg0RpD8wwAtj0JeAgWGAK?njxCs/AAA;v115@9gD8i0glRpC8BtilRpE8i0RpD8Bth0RpJeAgWGAvfr?gCs/AAA
TOJJZST,6,TJJSZO;TTJJSO;TTJJZO,T;Z;S,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8ywRpg0C8BtxwRpg0E8xwi0D8Btwwi0JeAgWGAq?uPFDvOBAA;v115@9gD8wwg0ywAtC8xwi0BtE8Rpi0D8wwRpwwAtg0JeAg?WGAvfjxCqOBAA;v115@9gD8Rpg0AtR4C8l0wwE8g0BtxwD8RpAtR4wwJeAgWG?A0fPFDTHBAA
JTOSIOZ,5,TIJSZO;TIJSOO;TIJZOO,O;Z;S,v115@9gD8zhRpC8ywR4RpE8i0RpD8wwR4g0RpJeAgWGAvvT?xCP+AAA;v115@9gD8zhRpC8BtywRpE8i0RpD8Btwwg0RpJeAgWGAvfj?xCP+AAA;v115@9gD8zhRpC8Bti0RpE8ywRpD8Btwwg0RpJeAgWGAvuz?PCP+AAA;v115@9gD8zhRpC8ywBtRpE8Rpi0D8wwRpBtg0JeAgWGAvfj?xCP+AAA;v115@9gD8BtzhC8ywR4RpE8R4g0RpD8wwBti0JeAgWGAK3T?xCa+AAA
OJTLZJO,11,TLJJZO;TLJJOO;TLJZOO;TJJZOO,O;Z;J;L,v115@9gD8wwi0RpC8ywglg0RpE8i0RpD8ilg0RpJeAgWGAv?vKxCs/AAA;v115@9gD8ywi0C8Btwwilg0E8i0RpD8Btglg0RpJeAgWGAv?fjWCqOBAA;v115@9gD8wwilRpC8xwglBtRpE8Rpi0D8wwRpBtg0JeAgWG?AvfjxCvCBAA;v115@9gD8i0glRpC8ywg0glRpE8Rpi0D8wwRphlg0JeAgWG?Av/DxCv/AAA;v115@9gD8wwh0AtRpC8xwg0BtRpE8i0RpD8wwg0Atg0RpJe?AgWGAvfjxCKHBAA;v115@9gD8wwRph0AtC8xwRpg0BtE8Rpi0D8wwRpg0Atg0Je?AgWGAvfzPCUHBAA;v115@9gD8i0RpglC8ywg0ilE8Rpi0D8wwTpg0JeAgWGAv/V?WCKHBAA;v115@9gD8i0ilC8ywAtglRpE8Btg0RpD8wwAtj0JeAgWGAK?njxCs/AAA;v115@9gD8wwg0BtRpC8ywh0RpE8h0BtglD8i0ilJeAgWGAq?OMgCqXBAA;v115@9gD8l0C8ywg0Btg0E8RpilD8wwRpglBtJeAgWGAv/T?FDqOBAA;v115@9gD8k0AtC8ywh0BtE8Rpg0AtglD8wwRpilJeAgWGAv?/TFDqOBAA
TOJZJST,6,TJJSZO;TTJJSO;TTJJZO,T;Z;S,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8R4g0ywC8R4j0wwE8g0RpxwD8h0RpxwJeAgWGAv?uPPCzOBAA;v115@9gD8wwg0ywAtC8xwi0BtE8Rpi0D8wwRpwwAtg0JeAg?WGAvfjxCqOBAA;v115@9gD8Rph0R4C8j0R4wwE8g0BtxwD8Rpg0BtwwJeAgWG?A0fzPCTHBAA;v115@9gD8k0wwC8ywh0xwE8RpBtwwD8wwRpg0BtJeAgWGAv?fjxCqOBAA
TOJZJTS,15,TTJJSO;TTJJSZ;TTJJZO,Z;O;S,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8R4wwi0C8R4xwi0E8xwg0RpD8ywg0RpJeAgWGAv?u/wCz/AAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8BtRph0C8ywRpg0wwE8i0xwD8wwBth0wwJeAgWG?A0f/wCvXBAA;v115@9gD8wwR4i0C8zwi0E8xwg0RpD8R4wwg0RpJeAgWGAv?/VxCKNBAA;v115@9gD8wwR4i0C8zwRpg0E8xwi0D8R4wwRpg0JeAgWGAq?+KxCKNBAA;v115@9gD8wwg0ywAtC8xwi0BtE8Rpi0D8wwRpwwAtg0JeAg?WGAvfjxCqOBAA;v115@9gD8ywi0C8Btxwi0E8xwRpg0D8BtwwRpg0JeAgWGAv?uPFD0/AAA;v115@9gD8k0wwC8ywh0xwE8RpBtwwD8wwRpg0BtJeAgWGAv?fjxCqOBAA;v115@9gD8R4wwi0C8R4xwBtg0E8xwg0BtD8ywi0JeAgWGAq?ujxCz/AAA;v115@9gD8wwR4Ath0C8ywBtg0wwE8i0xwD8R4Ath0wwJeAg?WGA0fzPCUNBAA;v115@9gD8wwR4h0AtC8zwg0BtE8xwi0D8R4wwg0Atg0JeAg?WGAquzPCUNBAA;v115@9gD8ywg0R4C8Btxwi0E8xwi0D8BtwwR4g0JeAgWGAq?uzPCUNBAA;v115@9gD8wwR4wwh0C80wh0E8Btwwh0D8R4Bth0JeAgWGAq?uzPCUNBAA;v115@9gD8wwR4i0C8zwBtg0E8xwg0BtD8R4wwi0JeAgWGAq?ujxCKNBAA
TOJJZTS,15,TJJSZO;TTJJSO;TTJJSZ;TTJJZO,T;Z;O;S,v115@9gD8ywi0C8BtxwRpg0E8xwi0D8BtwwRpg0JeAgWGAq?+aFDqOBAA;v115@9gD8R4wwi0C8R4xwi0E8xwg0RpD8ywg0RpJeAgWGAv?u/wCz/AAA;v115@9gD8ywi0C8Btxwi0E8xwg0RpD8Btwwg0RpJeAgWGAv?/lFDqOBAA;v115@9gD8BtRph0C8ywRpg0wwE8i0xwD8wwBth0wwJeAgWG?A0f/wCvXBAA;v115@9gD8R4wwRpg0C8R4xwRpg0E8xwi0D8ywi0JeAgWGAq?uHgCUNBAA;v115@9gD8ywRpg0C8BtxwRpg0E8xwi0D8Btwwi0JeAgWGAq?uPFDvOBAA;v115@9gD8wwR4i0C8zwi0E8xwg0RpD8R4wwg0RpJeAgWGAv?/VxCKNBAA;v115@9gD8wwR4i0C8zwRpg0E8xwi0D8R4wwRpg0JeAgWGAq?+KxCKNBAA;v115@9gD8wwg0ywAtC8xwi0BtE8Rpi0D8wwRpwwAtg0JeAg?WGAvfjxCqOBAA;v115@9gD8ywi0C8Btxwi0E8xwRpg0D8BtwwRpg0JeAgWGAv?uPFD0/AAA;v115@9gD8wwR4Rpg0C8zwRpg0E8xwi0D8R4wwi0JeAgWGAq?uHgCUNBAA;v115@9gD8Rpg0AtR4C8l0wwE8g0BtxwD8RpAtR4wwJeAgWG?A0fPFDTHBAA;v115@9gD8wwR4Ath0C8ywBtg0wwE8i0xwD8R4Ath0wwJeAg?WGA0fzPCUNBAA;v115@9gD8ywg0R4C8Btxwi0E8xwi0D8BtwwR4g0JeAgWGAq?uzPCUNBAA;v115@9gD8wwR4wwh0C80wh0E8Btwwh0D8R4Bth0JeAgWGAq?uzPCUNBAA
